Parent_Code,WordIndex
PheCode:960.00,2816
PheCode:528.70,2817
PheCode:158.00,2818
PheCode:528.60,2819
PheCode:732.70,2820
17351-8,2821
2862-1,2822
13169-8,2823
33610-7,2824
33613-1,2825
26505-8,2826
CCS-PCS:166,2827
PheCode:610.40,2828
7893-1,2829
RXNORM:6142,2830
RXNORM:41208,2831
RXNORM:496653,2832
RXNORM:1894,2833
RXNORM:10953,2834
RXNORM:29365,2835
RXNORM:690419,2836
RXNORM:31476,2837
RXNORM:1562,2838
CCS-PCS:119,2839
PheCode:634.30,2840
PheCode:614.51,2841
PheCode:742.20,2842
PheCode:634.10,2843
RXNORM:6574,2844
RXNORM:6579,2845
PheCode:536.80,2846
PheCode:726.30,2847
PheCode:601.40,2848
35127-0,2849
24469-9,2850
35126-2,2851
35125-4,2852
4575-7,2853
53223-4,2854
4569-0,2855
31156-3,2856
RXNORM:214519,2857
46135-0,2858
5787-7,2859
2356-4,2860
14628-2,2861
32140-6,2862
PheCode:375.00,2863
PheCode:735.20,2864
PheCode:372.00,2865
12227-5,2866
6158-0,2867
10839-9,2868
8039-0,2869
8040-8,2870
PheCode:509.20,2871
PheCode:343.00,2872
CCS-PCS:42,2873
62462-7,2874
PheCode:433.80,2875
PheCode:292.12,2876
30552-4,2877
20468-5,2878
38360-4,2879
13748-9,2880
13793-5,2881
13811-5,2882
38417-2,2883
13732-3,2884
50333-4,2885
50332-6,2886
53718-3,2887
13741-4,2888
13777-8,2889
38367-9,2890
27892-9,2891
27097-5,2892
13766-1,2893
13753-9,2894
PheCode:530.50,2895
PheCode:292.20,2896
PheCode:560.20,2897
RXNORM:24941,2898
PheCode:740.20,2899
RXNORM:6873,2900
PheCode:418.10,2901
20570-8,2902
26515-7,2903
X1091-8,2904
PheCode:857.00,2905
RXNORM:466427,2906
5814-9,2907
RXNORM:1256,2908
NDFRT:N0000029390,2909
PheCode:614.10,2910
CCS-PCS:133,2911
11259-9,2912
PheCode:573.40,2913
PheCode:597.10,2914
CCS-PCS:101,2915
CCS-PCS:109,2916
CCS-PCS:102,2917
CCS-PCS:107,2918
14638-1,2919
RXNORM:3642,2920
RXNORM:6876,2921
PheCode:411.41,2922
RXNORM:466565,2923
2147-7,2924
PheCode:253.00,2925
PheCode:253.40,2926
RXNORM:10379,2927
RXNORM:1156,2928
RXNORM:9899,2929
PheCode:228.10,2930
RXNORM:4500,2931
PheCode:380.00,2932
CCS-PCS:19,2933
PheCode:619.50,2934
PheCode:733.80,2935
RXNORM:6581,2936
RXNORM:38685,2937
PheCode:411.20,2938
RXNORM:4719,2939
RXNORM:729717,2940
RXNORM:9793,2941
PheCode:870.50,2942
PheCode:790.00,2943
1854-9,2944
10835-7,2945
RXNORM:4550,2946
PheCode:379.40,2947
PheCode:379.20,2948
PheCode:962.30,2949
PheCode:365.00,2950
RXNORM:134615,2951
1530-5,2952
RXNORM:1841,2953
RXNORM:214502,2954
2892-8,2955
2895-1,2956
5724-0,2957
6837-9,2958
7152-2,2959
2755-7,2960
11060-1,2961
X1320-1,2962
5685-3,2963
PheCode:803.30,2964
PheCode:800.40,2965
RXNORM:2878,2966
PheCode:859.00,2967
19153-6,2968
PheCode:612.10,2969
RXNORM:6759,2970
CCS-PCS:154,2971
PheCode:702.00,2972
RXNORM:596205,2973
RXNORM:1455099,2974
PheCode:550.10,2975
5169-8,2976
PheCode:626.21,2977
RXNORM:11256,2978
PheCode:1010.30,2979
PheCode:282.90,2980
RXNORM:20259,2981
RXNORM:33094,2982
RXNORM:67109,2983
PheCode:519.20,2984
21215-9,2985
RXNORM:461016,2986
PheCode:654.20,2987
RXNORM:645048,2988
PheCode:772.00,2989
14708-2,2990
CCS-PCS:98,2991
CCS-PCS:82,2992
PheCode:783.10,2993
PheCode:575.20,2994
RXNORM:1901,2995
RXNORM:10800,2996
RXNORM:8727,2997
PheCode:988.00,2998
PheCode:242.30,2999
PheCode:041.40,3000
2342-4,3001
2880-3,3002
12278-8,3003
12208-5,3004
10335-8,3005
X5007-0,3006
13517-8,3007
10333-3,3008
58906-9,3009
10329-1,3010
13519-4,3011
13525-1,3012
26447-3,3013
13529-3,3014
792-2,3015
13516-0,3016
13508-7,3017
10328-3,3018
13527-7,3019
13532-7,3020
11135-1,3021
30458-4,3022
CCS-PCS:4,3023
CCS-PCS:118,3024
PheCode:749.20,3025
62365-2,3026
60279-7,3027
RXNORM:1819,3028
56536-6,3029
XC298-0,3030
32220-6,3031
RXNORM:42934,3032
PheCode:573.00,3033
RXNORM:1551467,3034
PheCode:257.10,3035
PheCode:377.00,3036
2258-2,3037
RXNORM:475968,3038
RXNORM:5293,3039
RXNORM:1006917,3040
47982-4,3041
PheCode:751.30,3042
PheCode:586.10,3043
CCS-PCS:103,3044
RXNORM:7781,3045
PheCode:530.20,3046
RXNORM:1291859,3047
RXNORM:23410,3048
X2021-4,3049
PheCode:287.31,3050
PheCode:287.32,3051
PheCode:724.80,3052
PheCode:671.00,3053
PheCode:286.30,3054
PheCode:292.50,3055
RXNORM:2344,3056
CCS-PCS:156,3057
49857-6,3058
PheCode:647.30,3059
PheCode:636.20,3060
RXNORM:5542,3061
PheCode:636.80,3062
PheCode:649.10,3063
PheCode:910.00,3064
PheCode:285.10,3065
PheCode:797.00,3066
20509-6,3067
2639-3,3068
RXNORM:228530,3069
RXNORM:4177,3070
PheCode:875.00,3071
RXNORM:261435,3072
PheCode:041.10,3073
PheCode:876.00,3074
RXNORM:9384,3075
PheCode:172.20,3076
PheCode:443.90,3077
X1659-2,3078
34496-0,3079
PheCode:362.70,3080
RXNORM:5487,3081
13576-4,3082
13363-7,3083
16142-2,3084
34648-6,3085
PheCode:592.10,3086
RXNORM:4100,3087
RXNORM:3478,3088
PheCode:335.00,3089
RXNORM:75917,3090
RXNORM:1012892,3091
6968-2,3092
6969-0,3093
21023-7,3094
43752-5,3095
PheCode:368.40,3096
PheCode:377.30,3097
PheCode:362.90,3098
PheCode:377.10,3099
70173-0,3100
XID102-4,3101
RXNORM:1373478,3102
RXNORM:121191,3103
15196-9,3104
20595-5,3105
PheCode:270.38,3106
12851-2,3107
43638-6,3108
PheCode:705.00,3109
8214-9,3110
1971-1,3111
13951-9,3112
1825-9,3113
PheCode:603.10,3114
PheCode:385.30,3115
PheCode:284.10,3116
PheCode:284.00,3117
10355-6,3118
CCS-PCS:65,3119
38928-8,3120
XID12-5,3121
36923-1,3122
XID9-1,3123
35463-9,3124
3520-4,3125
RXNORM:3008,3126
RXNORM:7995,3127
RXNORM:31448,3128
PheCode:871.40,3129
RXNORM:324050,3130
RXNORM:8948,3131
CCS-PCS:223,3132
PheCode:994.20,3133
RXNORM:5992,3134
RXNORM:22299,3135
4484-2,3136
PheCode:994.21,3137
X3025-4,3138
X3024-7,3139
X3026-2,3140
PheCode:503.00,3141
PheCode:507.00,3142
17848-3,3143
X2052-9,3144
RXNORM:7299,3145
2334-1,3146
2749-0,3147
8245-3,3148
X1121-3,3149
26751-8,3150
27132-0,3151
32280-0,3152
2513-0,3153
29622-8,3154
29881-0,3155
29621-0,3156
27271-6,3157
26685-8,3158
26797-1,3159
29624-4,3160
9308-8,3161
30472-5,3162
26799-7,3163
32287-5,3164
32548-0,3165
33299-9,3166
29875-2,3167
XC489-5,3168
X1098-3,3169
32296-6,3170
30474-1,3171
26835-9,3172
28595-7,3173
30058-2,3174
30067-3,3175
30055-8,3176
30054-1,3177
30064-0,3178
30057-4,3179
30049-1,3180
12177-2,3181
28601-3,3182
30063-2,3183
30053-3,3184
30048-3,3185
30065-7,3186
30161-4,3187
28597-3,3188
30047-5,3189
30052-5,3190
32248-7,3191
30051-7,3192
30066-5,3193
32616-5,3194
30059-0,3195
30056-6,3196
30062-4,3197
28594-0,3198
28590-8,3199
30061-6,3200
28602-1,3201
28603-9,3202
30068-1,3203
32229-7,3204
X1144-5,3205
X1110-6,3206
XC127-1,3207
X1143-7,3208
X1111-4,3209
26798-9,3210
26831-8,3211
PheCode:286.20,3212
CCS-PCS:73,3213
RXNORM:78678,3214
RXNORM:29561,3215
RXNORM:641,3216
15202-5,3217
15207-4,3218
15158-9,3219
2350-7,3220
CCS-PCS:99,3221
RXNORM:221082,3222
PheCode:701.50,3223
RXNORM:2708,3224
11038-7,3225
34624-7,3226
12176-4,3227
33937-4,3228
32615-7,3229
X1109-8,3230
RXNORM:302379,3231
PheCode:433.00,3232
PheCode:286.60,3233
PheCode:428.10,3234
806-0,3235
X5016-1,3236
26472-1,3237
3095-7,3238
2828-2,3239
13538-4,3240
2078-4,3241
2955-3,3242
2748-2,3243
34701-3,3244
6002-0,3245
32585-2,3246
PheCode:575.70,3247
RXNORM:140108,3248
CCS-PCS:210,3249
35502-4,3250
X1138-7,3251
PheCode:276.11,3252
PheCode:596.10,3253
PheCode:599.60,3254
2778-9,3255
CCS-PCS:92,3256
2821-7,3257
2950-4,3258
12190-5,3259
2072-7,3260
3093-2,3261
15200-9,3262
2598-1,3263
2923-1,3264
PheCode:559.00,3265
PheCode:853.00,3266
PheCode:560.10,3267
RXNORM:325887,3268
43583-4,3269
9622-2,3270
11211-0,3271
30226-5,3272
PheCode:134.00,3273
PheCode:038.10,3274
NDFRT:N0000183553,3275
14633-2,3276
RXNORM:321952,3277
PheCode:569.20,3278
29591-5,3279
42176-8,3280
35383-9,3281
1783-0,3282
1780-6,3283
1778-0,3284
1777-2,3285
1779-8,3286
PheCode:556.00,3287
PheCode:750.21,3288
RXNORM:1886,3289
1769-9,3290
RXNORM:2890,3291
PheCode:255.21,3292
PheCode:227.30,3293
33472-2,3294
2269-9,3295
RXNORM:17609,3296
PheCode:254.00,3297
PheCode:577.20,3298
RXNORM:690808,3299
8101-8,3300
8124-0,3301
8123-2,3302
8122-4,3303
24467-3,3304
14135-8,3305
54218-3,3306
X8001-0,3307
1903-4,3308
RXNORM:29899,3309
NDFRT:N0000029070,3310
RXNORM:2296,3311
RXNORM:39998,3312
PheCode:255.20,3313
48162-2,3314
CCS-PCS:87,3315
32554-8,3316
22244-8,3317
X1242-7,3318
57759-3,3319
29620-2,3320
59063-8,3321
PheCode:571.80,3322
X1590-9,3323
9838-4,3324
33939-0,3325
PheCode:707.10,3326
CCS-PCS:78,3327
PheCode:277.80,3328
RXNORM:2447,3329
PheCode:750.20,3330
PheCode:571.81,3331
RXNORM:36676,3332
33930-9,3333
3284-7,3334
3289-6,3335
3187-2,3336
3218-5,3337
3226-8,3338
3232-6,3339
3198-9,3340
3193-0,3341
X3051-0,3342
RXNORM:3001,3343
X1291-4,3344
48767-8,3345
RXNORM:325642,3346
8130-7,3347
69038-8,3348
69013-1,3349
X8007-7,3350
33193-4,3351
69020-6,3352
69019-8,3353
8117-4,3354
69037-0,3355
82335-1,3356
1980-2,3357
RXNORM:623400,3358
PheCode:276.12,3359
69014-9,3360
67127-1,3361
69015-6,3362
X8009-3,3363
69016-4,3364
81757-7,3365
69029-7,3366
PheCode:571.51,3367
X3068-4,3368
X8032-5,3369
RXNORM:39954,3370
RXNORM:11416,3371
RXNORM:34482,3372
PheCode:275.10,3373
PheCode:575.10,3374
RXNORM:3131,3375
PheCode:446.90,3376
32219-8,3377
PheCode:275.20,3378
2900-9,3379
6892-4,3380
27923-2,3381
PheCode:596.00,3382
5683-8,3383
5622-6,3384
PheCode:275.11,3385
15349-4,3386
15348-6,3387
15014-4,3388
15013-6,3389
15016-9,3390
59626-2,3391
35107-2,3392
59296-4,3393
RXNORM:27712,3394
RXNORM:39684,3395
7556-4,3396
7557-2,3397
RXNORM:56443,3398
PheCode:851.00,3399
PheCode:331.00,3400
PheCode:241.00,3401
PheCode:251.00,3402
90238-7,3403
55940-1,3404
53471-9,3405
53182-2,3406
XC411-9,3407
35656-8,3408
55855-1,3409
XC408-5,3410
39002-1,3411
XC409-3,3412
39014-6,3413
90237-9,3414
74540-6,3415
39000-5,3416
39001-3,3417
55871-8,3418
39615-0,3419
51416-6,3420
79628-4,3421
43235-1,3422
PheCode:378.20,3423
RXNORM:448,3424
PheCode:241.20,3425
RXNORM:214444,3426
35173-4,3427
35172-6,3428
35168-4,3429
35149-4,3430
35167-6,3431
35174-2,3432
35169-2,3433
35171-8,3434
35178-3,3435
35179-1,3436
35176-7,3437
35177-5,3438
35170-0,3439
35411-8,3440
35175-9,3441
X1870-5,3442
15066-4,3443
44084-2,3444
35162-7,3445
35157-7,3446
35155-1,3447
35150-2,3448
35181-7,3449
35160-1,3450
35182-5,3451
35180-9,3452
35163-5,3453
35161-9,3454
35165-0,3455
35164-3,3456
35166-8,3457
5574-9,3458
1836-6,3459
PheCode:275.00,3460
RXNORM:1091,3461
PheCode:555.21,3462
CCS-PCS:74,3463
PheCode:281.11,3464
59297-2,3465
PheCode:962.00,3466
PheCode:270.11,3467
23667-9,3468
24108-3,3469
RXNORM:792171,3470
PheCode:961.00,3471
RXNORM:31565,3472
PheCode:870.80,3473
PheCode:425.10,3474
PheCode:597.00,3475
PheCode:426.90,3476
PheCode:750.11,3477
PheCode:627.22,3478
RXNORM:74667,3479
RXNORM:1547099,3480
PheCode:348.40,3481
PheCode:990.00,3482
PheCode:705.10,3483
55199-4,3484
X1271-6,3485
19076-9,3486
XG79-4,3487
XG117-2,3488
XG57-0,3489
62357-9,3490
29770-5,3491
XG581-9,3492
XG45-5,3493
XC276-6,3494
PheCode:509.80,3495
PheCode:395.30,3496
PheCode:495.10,3497
RXNORM:4124,3498
1857-2,3499
35386-2,3500
53717-5,3501
33925-9,3502
13998-0,3503
53709-2,3504
33924-2,3505
33927-5,3506
33926-7,3507
RXNORM:1008559,3508
NDFRT:N0000029370,3509
CCS-PCS:127,3510
PheCode:614.31,3511
PheCode:763.00,3512
PheCode:443.10,3513
RXNORM:49276,3514
PheCode:347.00,3515
CCS-PCS:81,3516
PheCode:701.10,3517
3644-2,3518
3868-7,3519
RXNORM:47613,3520
PheCode:781.20,3521
8248-7,3522
PheCode:389.40,3523
CCS-PCS:6,3524
RXNORM:1311095,3525
RXNORM:216525,3526
PheCode:695.10,3527
PheCode:714.10,3528
PheCode:427.42,3529
PheCode:458.20,3530
PheCode:509.30,3531
PheCode:274.10,3532
RXNORM:519,3533
PheCode:426.24,3534
RXNORM:60207,3535
PheCode:375.10,3536
RXNORM:4491,3537
PheCode:700.00,3538
RXNORM:11002,3539
PheCode:362.60,3540
CCS-PCS:16,3541
42216-2,3542
PheCode:394.10,3543
PheCode:656.50,3544
PheCode:656.90,3545
PheCode:362.10,3546
RXNORM:236381,3547
PheCode:656.40,3548
2704-5,3549
2745-8,3550
2020-6,3551
RXNORM:5464,3552
PheCode:772.60,3553
22294-3,3554
PheCode:473.30,3555
17851-7,3556
17850-9,3557
54067-4,3558
13305-8,3559
22464-2,3560
47236-5,3561
PheCode:427.10,3562
13588-9,3563
22567-2,3564
22566-4,3565
RXNORM:3247,3566
RXNORM:135775,3567
PheCode:371.00,3568
PheCode:525.10,3569
2529-6,3570
PheCode:244.50,3571
PheCode:740.30,3572
33915-0,3573
10366-3,3574
3854-7,3575
33917-6,3576
PheCode:740.12,3577
35745-9,3578
42902-7,3579
25907-7,3580
PheCode:217.10,3581
RXNORM:88014,3582
PheCode:427.80,3583
PheCode:281.90,3584
41861-6,3585
PheCode:071.10,3586
5388-4,3587
18267-5,3588
17823-6,3589
3034-6,3590
8253-7,3591
58714-7,3592
2965-2,3593
X7039-1,3594
33350-0,3595
20542-7,3596
69050-3,3597
3312-6,3598
CCS-PCS:34,3599
23125-8,3600
48952-6,3601
PheCode:446.60,3602
PheCode:371.10,3603
PheCode:496.00,3604
22586-2,3605
5290-2,3606
2528-8,3607
RXNORM:4440,3608
PheCode:709.70,3609
PheCode:446.40,3610
PheCode:530.30,3611
PheCode:212.00,3612
PheCode:378.50,3613
PheCode:686.40,3614
22606-8,3615
21594-7,3616
PheCode:519.10,3617
RXNORM:327361,3618
PheCode:504.00,3619
26881-3,3620
RXNORM:632,3621
PheCode:165.10,3622
49310-6,3623
59069-5,3624
41487-0,3625
RXNORM:10355,3626
PheCode:795.00,3627
PheCode:754.10,3628
PheCode:333.80,3629
9589-3,3630
9588-5,3631
9593-5,3632
9590-1,3633
9592-7,3634
9591-9,3635
6321-4,3636
9597-6,3637
9595-0,3638
9596-8,3639
9594-3,3640
9599-2,3641
9587-7,3642
9598-4,3643
RXNORM:11246,3644
PheCode:271.90,3645
14680-3,3646
32673-6,3647
PheCode:255.11,3648
2145-1,3649
RXNORM:236782,3650
CCS-PCS:143,3651
RXNORM:31914,3652
PheCode:758.00,3653
RXNORM:8152,3654
PheCode:585.20,3655
PheCode:253.30,3656
PheCode:250.22,3657
RXNORM:705258,3658
PheCode:611.10,3659
4551-8,3660
12710-0,3661
X1171-8,3662
2857-1,3663
25435-9,3664
PheCode:269.00,3665
15283-5,3666
6099-6,3667
9828-5,3668
7425-2,3669
RXNORM:689958,3670
XC269-1,3671
XC270-9,3672
5092-2,3673
6743-9,3674
26473-9,3675
RXNORM:4110,3676
PheCode:420.10,3677
PheCode:008.52,3678
13629-1,3679
32781-7,3680
56748-7,3681
31711-5,3682
74424-3,3683
71369-3,3684
34439-0,3685
5157-3,3686
30083-0,3687
5159-9,3688
35282-3,3689
53027-9,3690
1761-6,3691
43244-3,3692
72493-0,3693
30325-5,3694
49406-2,3695
49291-8,3696
25166-0,3697
34352-5,3698
X1783-0,3699
34314-5,3700
25167-8,3701
52984-2,3702
RXNORM:72435,3703
PheCode:790.80,3704
9654-5,3705
35671-7,3706
32672-8,3707
43171-8,3708
43743-4,3709
42250-1,3710
PheCode:204.00,3711
38908-0,3712
PheCode:270.21,3713
PheCode:480.30,3714
PheCode:276.42,3715
PheCode:564.90,3716
RXNORM:60212,3717
31969-9,3718
RXNORM:4179,3719
RXNORM:282446,3720
RXNORM:1433764,3721
RXNORM:7512,3722
51733-4,3723
2026-3,3724
1922-4,3725
X1174-2,3726
32354-3,3727
21055-9,3728
14045-9,3729
5014-6,3730
9571-1,3731
5238-1,3732
PheCode:428.30,3733
RXNORM:6628,3734
RXNORM:1608321,3735
RXNORM:612865,3736
NDFRT:N0000029176,3737
28593-2,3738
56674-5,3739
28596-5,3740
25092-8,3741
56666-1,3742
22699-3,3743
28598-1,3744
30050-9,3745
28605-4,3746
28608-8,3747
28600-5,3748
28604-7,3749
28610-4,3750
2686-4,3751
20646-6,3752
13500-4,3753
29512-1,3754
2177-4,3755
30070-7,3756
CCS-PCS:58,3757
RXNORM:732,3758
31790-9,3759
45192-2,3760
17867-3,3761
19074-4,3762
88451-0,3763
88450-2,3764
88452-8,3765
RXNORM:9949,3766
19147-8,3767
59805-2,3768
XID28-1,3769
22229-9,3770
29495-9,3771
38350-5,3772
38349-7,3773
16960-7,3774
16952-4,3775
53865-2,3776
26614-8,3777
22643-1,3778
22642-3,3779
22649-8,3780
43804-4,3781
26603-1,3782
22655-5,3783
22654-8,3784
22653-0,3785
22641-5,3786
22652-2,3787
22650-6,3788
22657-1,3789
9453-2,3790
26596-7,3791
22659-7,3792
9412-8,3793
22651-4,3794
22648-0,3795
22647-2,3796
22646-4,3797
22645-6,3798
22656-3,3799
22644-9,3800
31788-3,3801
12229-1,3802
PheCode:420.20,3803
PheCode:433.21,3804
PheCode:352.00,3805
51385-3,3806
PheCode:514.20,3807
45224-3,3808
5256-3,3809
RXNORM:25025,3810
RXNORM:3443,3811
PheCode:870.40,3812
6219-0,3813
PheCode:214.00,3814
PheCode:214.10,3815
PheCode:225.10,3816
CCS-PCS:2,3817
CCS-PCS:1,3818
X5005-4,3819
75654-4,3820
20998-1,3821
PheCode:855.00,3822
19075-1,3823
9811-1,3824
1695-6,3825
27057-9,3826
14062-4,3827
15041-7,3828
25434-2,3829
25438-3,3830
25494-6,3831
14882-5,3832
15096-1,3833
3122-9,3834
3124-5,3835
X1442-3,3836
PheCode:346.30,3837
4091-5,3838
XC574-4,3839
45274-8,3840
PheCode:225.00,3841
PheCode:196.00,3842
CCS-PCS:211,3843
32023-4,3844
55465-9,3845
RXNORM:687144,3846
RXNORM:106955,3847
RXNORM:5509,3848
RXNORM:1658314,3849
33238-7,3850
34588-4,3851
45342-3,3852
75023-2,3853
X7016-9,3854
RXNORM:214181,3855
PheCode:370.10,3856
RXNORM:645555,3857
PheCode:383.00,3858
3021-3,3859
PheCode:320.00,3860
PheCode:433.30,3861
PheCode:480.50,3862
PheCode:348.00,3863
PheCode:053.00,3864
RXNORM:8597,3865
RXNORM:6878,3866
RXNORM:3616,3867
74105-8,3868
24027-5,3869
CCS-PCS:204,3870
RXNORM:433,3871
RXNORM:687306,3872
2032-1,3873
2614-6,3874
PheCode:972.60,3875
RXNORM:3638,3876
RXNORM:1272,3877
35614-7,3878
PheCode:805.00,3879
3465-2,3880
RXNORM:1243041,3881
623-9,3882
PheCode:743.21,3883
RXNORM:491498,3884
PheCode:743.20,3885
PheCode:654.10,3886
50619-6,3887
PheCode:958.20,3888
2753-2,3889
20565-8,3890
CCS-PCS:39,3891
CCS-PCS:89,3892
PheCode:981.00,3893
PheCode:070.40,3894
RXNORM:7226,3895
32546-4,3896
PheCode:571.60,3897
RXNORM:7617,3898
CCS-PCS:68,3899
15212-4,3900
1747-5,3901
1795-4,3902
CCS-PCS:88,3903
PheCode:963.10,3904
PheCode:585.32,3905
RXNORM:7517,3906
PheCode:707.30,3907
730-2,3908
13599-6,3909
PheCode:283.10,3910
RXNORM:56512,3911
21563-2,3912
X1593-3,3913
38409-9,3914
PheCode:323.80,3915
PheCode:1007.00,3916
RXNORM:734064,3917
RXNORM:407884,3918
RXNORM:34905,3919
79420-6,3920
X1032-2,3921
PheCode:727.70,3922
PheCode:500.10,3923
5336-3,3924
6821-3,3925
5377-7,3926
5376-9,3927
22412-1,3928
6733-0,3929
11584-0,3930
15151-4,3931
9490-4,3932
22086-3,3933
9632-1,3934
XID35-6,3935
51753-2,3936
XID100-8,3937
XC21-6,3938
41746-9,3939
26625-4,3940
RXNORM:214298,3941
6278-6,3942
6090-5,3943
7407-0,3944
RXNORM:356887,3945
RXNORM:3648,3946
PheCode:687.30,3947
CCS-PCS:182,3948
PheCode:622.00,3949
23883-2,3950
2251-7,3951
PheCode:872.00,3952
PheCode:874.00,3953
PheCode:1089.00,3954
RXNORM:2396,3955
RXNORM:296,3956
PheCode:586.11,3957
7334-6,3958
27118-9,3959
PheCode:250.14,3960
CCS-PCS:186,3961
PheCode:526.30,3962
PheCode:334.10,3963
46138-4,3964
79190-5,3965
PheCode:642.10,3966
RXNORM:466537,3967
PheCode:723.00,3968
RXNORM:689561,3969
PheCode:352.10,3970
RXNORM:59078,3971
RXNORM:7716,3972
12382-8,3973
X7059-9,3974
41858-2,3975
19321-9,3976
43219-5,3977
3508-9,3978
3313-4,3979
3831-5,3980
19648-5,3981
15372-6,3982
11246-6,3983
3887-7,3984
9835-0,3985
3681-4,3986
3725-9,3987
RXNORM:787390,3988
RXNORM:1551777,3989
PheCode:722.80,3990
PheCode:368.20,3991
RXNORM:3418,3992
PheCode:337.10,3993
RXNORM:9000,3994
XC401-0,3995
XC364-0,3996
NDFRT:N0000029145,3997
5625-9,3998
5583-0,3999
5609-3,4000
RXNORM:214354,4001
RXNORM:259268,4002
13876-8,4003
13874-3,4004
13875-0,4005
PheCode:459.70,4006
RXNORM:34347,4007
PheCode:791.00,4008
PheCode:353.10,4009
RXNORM:26237,4010
RXNORM:569,4011
21759-6,4012
35129-6,4013
41107-4,4014
16130-7,4015
16131-5,4016
PheCode:288.30,4017
RXNORM:27169,4018
3853-9,4019
10365-5,4020
31019-3,4021
RXNORM:466522,4022
PheCode:289.80,4023
PheCode:525.20,4024
RXNORM:8356,4025
49311-4,4026
RXNORM:6845,4027
49189-4,4028
5244-9,4029
X1485-2,4030
51969-4,4031
62359-5,4032
7265-2,4033
PheCode:010.00,4034
NDFRT:N0000029084,4035
PheCode:253.10,4036
PheCode:362.80,4037
6906-2,4038
15197-7,4039
RXNORM:4451,4040
PheCode:711.20,4041
60255-7,4042
PheCode:457.20,4043
RXNORM:47835,4044
44703-7,4045
RXNORM:36514,4046
9407-8,4047
X7013-6,4048
PheCode:870.60,4049
PheCode:286.10,4050
3732-5,4051
20785-2,4052
5819-8,4053
20455-2,4054
33226-2,4055
33224-7,4056
8249-5,4057
13653-1,4058
25158-7,4059
20456-0,4060
5813-1,4061
PheCode:353.00,4062
RXNORM:687198,4063
20664-9,4064
3398-5,4065
70140-9,4066
70143-3,4067
8150-5,4068
72825-3,4069
2657-5,4070
X7155-5,4071
61425-5,4072
19635-2,4073
3869-5,4074
X7206-6,4075
18338-4,4076
X7070-6,4077
50542-0,4078
19449-8,4079
59673-4,4080
X7205-8,4081
X7204-1,4082
10975-1,4083
3747-3,4084
3545-1,4085
65807-0,4086
3415-7,4087
17719-6,4088
X7208-2,4089
X7203-3,4090
3774-7,4091
X7207-4,4092
X7176-1,4093
X7201-7,4094
11075-9,4095
65808-8,4096
42618-9,4097
49753-7,4098
16250-3,4099
PheCode:531.20,4100
PheCode:1010.40,4101
RXNORM:3339,4102
PheCode:368.30,4103
PheCode:374.20,4104
PheCode:374.10,4105
RXNORM:10395,4106
RXNORM:83947,4107
PheCode:580.40,4108
PheCode:586.30,4109
2162-6,4110
14158-0,4111
PheCode:401.22,4112
5567-3,4113
X1258-3,4114
20112-9,4115
20077-4,4116
19839-0,4117
19835-8,4118
PheCode:789.10,4119
PheCode:250.24,4120
PheCode:250.70,4121
PheCode:250.13,4122
1960-4,4123
PheCode:275.30,4124
RXNORM:214159,4125
32044-0,4126
X7034-2,4127
54143-3,4128
62460-1,4129
3636-8,4130
11074-2,4131
15374-2,4132
27882-0,4133
PheCode:977.00,4134
PheCode:599.70,4135
PheCode:369.00,4136
PheCode:618.10,4137
NDFRT:N0000029266,4138
PheCode:580.32,4139
31588-7,4140
33564-6,4141
6125-9,4142
PheCode:327.71,4143
PheCode:938.00,4144
7419-5,4145
6168-9,4146
6143-2,4147
NDFRT:N0000029395,4148
5185-4,4149
PheCode:713.00,4150
33800-4,4151
33571-1,4152
17792-3,4153
27416-7,4154
17791-5,4155
PheCode:709.20,4156
RXNORM:5521,4157
35667-5,4158
PheCode:696.42,4159
PheCode:701.30,4160
RXNORM:692792,4161
RXNORM:68147,4162
RXNORM:227518,4163
RXNORM:283550,4164
CCS-PCS:238,4165
RXNORM:16818,4166
PheCode:627.21,4167
RXNORM:217626,4168
PheCode:860.00,4169
PheCode:703.00,4170
PheCode:702.10,4171
PheCode:258.10,4172
4090-7,4173
RXNORM:42736,4174
RXNORM:3639,4175
RXNORM:11198,4176
RXNORM:1622,4177
RXNORM:3098,4178
RXNORM:3002,4179
RXNORM:44,4180
RXNORM:8702,4181
NDFRT:N0000029093,4182
RXNORM:338036,4183
RXNORM:11202,4184
RXNORM:68442,4185
22362-8,4186
CCS-PCS:64,4187
RXNORM:2105,4188
RXNORM:39541,4189
PheCode:204.40,4190
RXNORM:68099,4191
RXNORM:24698,4192
RXNORM:1828,4193
14836-1,4194
PheCode:204.11,4195
PheCode:204.22,4196
PheCode:081.10,4197
PheCode:172.11,4198
PheCode:342.00,4199
PheCode:426.21,4200
RXNORM:6694,4201
PheCode:613.10,4202
RXNORM:36108,4203
RXNORM:4136,4204
10718-5,4205
RXNORM:5499,4206
PheCode:070.10,4207
PheCode:737.20,4208
7907-9,4209
2478-6,4210
2250-9,4211
RXNORM:214395,4212
RXNORM:10391,4213
PheCode:736.40,4214
PheCode:498.00,4215
PheCode:527.00,4216
PheCode:341.00,4217
RXNORM:68149,4218
PheCode:480.20,4219
15152-2,4220
2090-9,4221
CCS-PCS:117,4222
35632-9,4223
35616-2,4224
5332-2,4225
22502-9,4226
22417-0,4227
13636-6,4228
PheCode:755.30,4229
CCS-PCS:164,4230
